p,algo,modelo_desc,tasa_pesada
5,qda,adulto ~ anillos + long.largo + long.altura + peso.desenvainado +     peso.viscera,0.7809432607134307
5,qda,adulto ~ anillos + long.largo + long.altura + peso.total + peso.caparazon,0.7763945415369883
5,qda,adulto ~ anillos + long.largo + long.altura + peso.total + peso.desenvainado,0.7809432607134307
5,qda,adulto ~ anillos + long.largo + long.altura + peso.total + peso.viscera,0.7838161359827628
5,qda,adulto ~ anillos + long.largo + long.altura + peso.viscera +     peso.caparazon,0.7756763227196553
5,qda,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.caparazon,0.779746229351209
5,qda,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.desenvainado,0.7893224802489825
5,qda,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.total,0.793871199425425
5,qda,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.viscera,0.7840555422552071
5,qda,adulto ~ anillos + long.largo + long.diametro + peso.desenvainado +     peso.caparazon,0.7917165429734259
5,qda,adulto ~ anillos + long.largo + long.diametro + peso.desenvainado +     peso.viscera,0.7931529806080919
5,qda,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.caparazon,0.799616949964089
5,qda,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.desenvainado,0.7972228872396456
5,qda,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.viscera,0.7977016997845343
5,qda,adulto ~ anillos + long.largo + long.diametro + peso.viscera +     peso.caparazon,0.7921953555183145
5,qda,adulto ~ anillos + long.largo + peso.desenvainado + peso.viscera +     peso.caparazon,0.7833373234378741
5,qda,adulto ~ anillos + long.largo + peso.total + peso.desenvainado +     peso.caparazon,0.7835767297103184
5,qda,adulto ~ anillos + long.largo + peso.total + peso.desenvainado +     peso.viscera,0.7852525736174287
5,qda,adulto ~ anillos + long.largo + peso.total + peso.viscera + peso.caparazon,0.7816614795307637
5,qda,adulto ~ anillos + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.77759157289921
5,qda,adulto ~ long.altura + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.7610725401005506
5,qda,adulto ~ long.diametro + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.7651424467321044
5,qda,adulto ~ long.diametro + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.7586784773761073
5,qda,adulto ~ long.diametro + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.7658606655494374
5,qda,adulto ~ long.diametro + long.altura + peso.total + peso.viscera +     peso.caparazon,0.7646636341872157
5,qda,adulto ~ long.diametro + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.7661000718218818
5,qda,adulto ~ long.largo + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.7701699784534355
5,qda,adulto ~ long.largo + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.7675365094565477
5,qda,adulto ~ long.largo + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.7682547282738807
5,qda,adulto ~ long.largo + long.altura + peso.total + peso.viscera +     peso.caparazon,0.7675365094565477
5,qda,adulto ~ long.largo + long.diametro + long.altura + peso.desenvainado +     peso.caparazon,0.7699305721809911
5,qda,adulto ~ long.largo + long.diametro + long.altura + peso.desenvainado +     peso.viscera,0.7761551352645439
5,qda,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.caparazon,0.7771127603543213
5,qda,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.desenvainado,0.77759157289921
5,qda,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.viscera,0.7754369164472109
5,qda,adulto ~ long.largo + long.diametro + long.altura + peso.viscera +     peso.caparazon,0.7704093847258798
5,qda,adulto ~ long.largo + long.diametro + peso.desenvainado + peso.viscera +     peso.caparazon,0.7780703854440987
5,qda,adulto ~ long.largo + long.diametro + peso.total + peso.desenvainado +     peso.caparazon,0.7771127603543213
5,qda,adulto ~ long.largo + long.diametro + peso.total + peso.desenvainado +     peso.viscera,0.779746229351209
5,qda,adulto ~ long.largo + long.diametro + peso.total + peso.viscera +     peso.caparazon,0.776873354081877
5,qda,adulto ~ long.largo + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.7684941345463251
5,rlog,adulto ~ anillos + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.8125448886760833
5,rlog,adulto ~ anillos + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.8139813263107494
5,rlog,adulto ~ anillos + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.8120660761311946
5,rlog,adulto ~ anillos + long.altura + peso.total + peso.viscera +     peso.caparazon,0.8120660761311946
5,rlog,adulto ~ anillos + long.diametro + long.altura + peso.desenvainado +     peso.caparazon,0.8084749820445296
5,rlog,adulto ~ anillos + long.diametro + long.altura + peso.desenvainado +     peso.viscera,0.8194876705769691
5,rlog,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.caparazon,0.8154177639454153
5,rlog,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.desenvainado,0.8168542015800814
5,rlog,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.viscera,0.8194876705769691
5,rlog,adulto ~ anillos + long.diametro + long.altura + peso.viscera +     peso.caparazon,0.816614795307637
5,rlog,adulto ~ anillos + long.diametro + peso.desenvainado + peso.viscera +     peso.caparazon,0.8192482643045248
5,rlog,adulto ~ anillos + long.diametro + peso.total + peso.desenvainado +     peso.caparazon,0.8211635144840795
5,rlog,adulto ~ anillos + long.diametro + peso.total + peso.desenvainado +     peso.viscera,0.8190088580320805
5,rlog,adulto ~ anillos + long.diametro + peso.total + peso.viscera +     peso.caparazon,0.8206847019391909
5,rlog,adulto ~ anillos + long.largo + long.altura + peso.desenvainado +     peso.caparazon,0.8139813263107494
5,rlog,adulto ~ anillos + long.largo + long.altura + peso.desenvainado +     peso.viscera,0.8233181709360785
5,rlog,adulto ~ anillos + long.largo + long.altura + peso.total + peso.caparazon,0.8245152022983002
5,rlog,adulto ~ anillos + long.largo + long.altura + peso.total + peso.desenvainado,0.8209241082116352
5,rlog,adulto ~ anillos + long.largo + long.altura + peso.total + peso.viscera,0.8259516399329663
5,rlog,adulto ~ anillos + long.largo + long.altura + peso.viscera +     peso.caparazon,0.8228393583911898
5,rlog,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.caparazon,0.8079961694996409
5,rlog,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.desenvainado,0.8154177639454153
5,rlog,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.total,0.8247546085707446
5,rlog,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.viscera,0.8225999521187455
5,rlog,adulto ~ anillos + long.largo + long.diametro + peso.desenvainado +     peso.caparazon,0.8154177639454153
5,rlog,adulto ~ anillos + long.largo + long.diametro + peso.desenvainado +     peso.viscera,0.8206847019391909
5,rlog,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.caparazon,0.8242757960258559
5,rlog,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.desenvainado,0.8225999521187455
5,rlog,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.viscera,0.8240363897534115
5,rlog,adulto ~ anillos + long.largo + long.diametro + peso.viscera +     peso.caparazon,0.8223605458463011
5,rlog,adulto ~ anillos + long.largo + peso.desenvainado + peso.viscera +     peso.caparazon,0.8218817333014125
5,rlog,adulto ~ anillos + long.largo + peso.total + peso.desenvainado +     peso.caparazon,0.8261910462054106
5,rlog,adulto ~ anillos + long.largo + peso.total + peso.desenvainado +     peso.viscera,0.8252334211156332
5,rlog,adulto ~ anillos + long.largo + peso.total + peso.viscera + peso.caparazon,0.8254728273880776
5,rlog,adulto ~ anillos + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.8144601388556381
5,rlog,adulto ~ long.altura + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.8053627005027532
5,rlog,adulto ~ long.diametro + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.8048838879578645
5,rlog,adulto ~ long.diametro + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.8067991381374192
5,rlog,adulto ~ long.diametro + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.8084749820445296
5,rlog,adulto ~ long.diametro + long.altura + peso.total + peso.viscera +     peso.caparazon,0.8053627005027532
5,rlog,adulto ~ long.diametro + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.8103902322240842
5,rlog,adulto ~ long.largo + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.811587263586306
5,rlog,adulto ~ long.largo + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.8127842949485277
5,rlog,adulto ~ long.largo + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.8142207325831937
5,rlog,adulto ~ long.largo + long.altura + peso.total + peso.viscera +     peso.caparazon,0.8118266698587503
5,rlog,adulto ~ long.largo + long.diametro + long.altura + peso.desenvainado +     peso.caparazon,0.7972228872396456
5,rlog,adulto ~ long.largo + long.diametro + long.altura + peso.desenvainado +     peso.viscera,0.8127842949485277
5,rlog,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.caparazon,0.8070385444098636
5,rlog,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.desenvainado,0.8135025137658607
5,rlog,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.viscera,0.8135025137658607
5,rlog,adulto ~ long.largo + long.diametro + long.altura + peso.viscera +     peso.caparazon,0.8120660761311946
5,rlog,adulto ~ long.largo + long.diametro + peso.desenvainado + peso.viscera +     peso.caparazon,0.8106296384965286
5,rlog,adulto ~ long.largo + long.diametro + peso.total + peso.desenvainado +     peso.caparazon,0.8139813263107494
5,rlog,adulto ~ long.largo + long.diametro + peso.total + peso.desenvainado +     peso.viscera,0.8144601388556381
5,rlog,adulto ~ long.largo + long.diametro + peso.total + peso.viscera +     peso.caparazon,0.8091932008618625
5,rlog,adulto ~ long.largo + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.8125448886760833
